acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,decade
0.155,0.726,0.611,0.0089,0.0811,0.7644,0.0305,0.5023,0.907,1980
0.994,0.282,0.0062,0.918,0.114,0.4659,0.0543,0.6962,0.0965,1980
0.0079,0.411,0.843,0.0002,0.34,0.8027,0.0935,0.3978,0.633,1980
0.978,0.162,0.148,0.313,0.0682,0.6586,0.0413,0.6891,0.181,1980
0.0471,0.6,0.534,0.0,0.063,0.7361,0.0449,0.5137,0.308,1980
0.609,0.641,0.795,0.0,0.302,0.8362,0.182,0.4906,0.52,1980
0.597,0.451,0.28,0.026,0.191,0.7575,0.028,0.6575,0.227,1980
0.0896,0.677,0.349,0.0,0.126,0.6837,0.0431,0.3151,0.747,1980
0.113,0.69,0.814,0.0,0.0805,0.8449,0.0355,0.4649,0.483,1980
0.0949,0.689,0.665,0.0129,0.119,0.7443,0.0643,0.4936,0.732,1980
0.989,0.218,0.11,0.0902,0.114,0.5563,0.0502,0.3187,0.0371,1980
0.289,0.406,0.862,0.0057,0.0973,0.8641,0.0976,0.5265,0.468,1980
0.357,0.5,0.251,0.0,0.138,0.7397,0.0257,0.3216,0.145,1980
0.506,0.433,0.708,0.809,0.106,0.787,0.0326,0.4498,0.334,1980
0.0017,0.515,0.967,0.156,0.57,0.8593,0.176,0.4911,0.0833,1980
0.138,0.659,0.854,0.0086,0.0434,0.8692,0.0511,0.4914,0.849,1980
0.238,0.564,0.446,0.0,0.0627,0.7614,0.0315,0.4434,0.276,1980
0.0008,0.367,0.959,0.0038,0.247,0.8107,0.126,0.4002,0.0965,1980
0.0099,0.515,0.805,0.0,0.419,0.8693,0.0345,0.4144,0.743,1980
0.0,0.392,0.917,0.198,0.127,0.8092,0.123,0.5744,0.684,1980
0.0912,0.695,0.786,0.0772,0.0901,0.8258,0.0642,0.5243,0.71,1980
0.0054,0.631,0.935,0.0168,0.151,0.8385,0.0564,0.474,0.404,1980
0.594,0.326,0.246,0.0,0.145,0.6592,0.0277,0.7446,0.378,1980
0.0738,0.707,0.236,0.0,0.118,0.6433,0.0304,0.3716,0.477,1980
0.428,0.535,0.252,0.0,0.143,0.706,0.0377,0.2729,0.353,1980
0.426,0.482,0.324,0.0,0.136,0.7655,0.0291,0.5499,0.237,1980
0.247,0.731,0.64,0.0,0.0802,0.8267,0.0303,0.481,0.632,1980
0.887,0.634,0.311,0.588,0.159,0.6485,0.0511,0.5336,0.88,1980
0.0006,0.284,0.991,0.794,0.0617,0.79,0.0786,0.6059,0.181,1980
0.127,0.737,0.176,0.0058,0.126,0.6693,0.0307,0.3658,0.413,1980
0.585,0.702,0.318,0.0691,0.0773,0.7004,0.0261,0.4423,0.607,1980
0.737,0.646,0.768,0.0158,0.327,0.788,0.0481,0.6758,0.98,1980
0.634,0.673,0.406,0.0001,0.0581,0.7275,0.0336,0.516,0.686,1980
0.169,0.744,0.718,0.006,0.0526,0.7878,0.0348,0.5077,0.838,1980
0.2,0.831,0.591,0.0,0.0623,0.7836,0.0418,0.5352,0.963,1980
0.005,0.504,0.926,0.0115,0.872,0.8481,0.0501,0.4383,0.232,1980
0.0017,0.448,0.962,0.043,0.42,0.769,0.117,0.5156,0.0445,1980
0.03,0.592,0.929,0.0019,0.0929,0.8885,0.0346,0.5926,0.848,1980
0.638,0.815,0.515,0.0009,0.655,0.7679,0.0397,0.5376,0.96,1980
0.681,0.685,0.556,0.39,0.0623,0.7212,0.0356,0.4093,0.746,1980
0.301,0.771,0.898,0.0902,0.0889,0.8389,0.0404,0.4761,0.961,1980
0.352,0.637,0.335,0.0,0.0971,0.6736,0.0314,0.4758,0.474,1980
0.723,0.541,0.514,0.0,0.884,0.7541,0.0445,0.3825,0.656,1980
0.548,0.72,0.489,0.0,0.0725,0.7961,0.028,0.4062,0.615,1980
0.117,0.654,0.882,0.0004,0.0729,0.8262,0.0423,0.4554,0.791,1980
0.008,0.792,0.755,0.0001,0.0872,0.8012,0.0337,0.5112,0.857,1980
0.117,0.722,0.416,0.553,0.0717,0.6794,0.0329,0.616,0.964,1980
0.304,0.741,0.676,0.0277,0.11,0.7317,0.0316,0.5242,0.978,1980
0.985,0.478,0.0164,0.959,0.121,0.4676,0.04,0.4469,0.323,1980
0.214,0.457,0.822,0.79,0.314,0.8156,0.0475,0.4134,0.807,1980
0.293,0.684,0.415,0.0,0.087,0.7084,0.0343,0.5006,0.392,1980
0.0641,0.552,0.474,0.0153,0.21,0.826,0.0326,0.5338,0.406,1980
0.19,0.356,0.626,0.0,0.0653,0.8197,0.035,0.6091,0.389,1980
0.0,0.204,0.961,0.837,0.201,0.8736,0.0528,0.6889,0.388,1980
0.995,0.449,0.0247,0.895,0.0947,0.6398,0.0534,0.2722,0.291,1980
0.0025,0.47,0.814,0.0249,0.442,0.7746,0.069,0.5062,0.427,1980
0.0495,0.686,0.882,0.048,0.387,0.8026,0.0505,0.5252,0.941,1980
0.158,0.595,0.546,0.0,0.0965,0.7333,0.0307,0.5225,0.56,1980
0.721,0.494,0.106,0.0,0.17,0.6134,0.029,0.4048,0.307,1980
0.97,0.448,0.119,0.0,0.183,0.715,0.0391,0.3933,0.128,1980
0.0381,0.665,0.766,0.0,0.0512,0.7557,0.0331,0.5716,0.911,1980
0.0065,0.622,0.413,0.511,0.301,0.6993,0.0311,0.4891,0.823,1980
0.488,0.551,0.404,0.0,0.143,0.7477,0.0243,0.3369,0.491,1980
0.306,0.632,0.674,0.0,0.156,0.8416,0.0308,0.4707,0.52,1980
0.359,0.235,0.261,0.373,0.347,0.7009,0.0359,0.4113,0.0686,1980
0.0007,0.625,0.957,0.0,0.134,0.8661,0.0835,0.5757,0.812,1980
0.0123,0.175,0.969,0.29,0.488,0.817,0.0639,0.6895,0.254,1980
0.384,0.633,0.867,0.003,0.0555,0.8598,0.0256,0.3884,0.597,1980
0.0417,0.779,0.486,0.0023,0.0947,0.7561,0.0382,0.4604,0.692,1980
0.0089,0.679,0.777,0.0003,0.123,0.7208,0.0412,0.4333,0.609,1980
0.2,0.764,0.684,0.0,0.084,0.8073,0.0314,0.4701,0.916,1980
0.015,0.405,0.809,0.0207,0.0549,0.7697,0.0508,0.6347,0.415,1980
0.835,0.599,0.483,0.0,0.377,0.8217,0.0334,0.3901,0.547,1980
0.0095,0.298,0.814,0.0,0.243,0.7457,0.0884,0.5744,0.257,1980
0.573,0.814,0.357,0.0,0.131,0.7385,0.0419,0.4442,0.909,1980
0.945,0.592,0.228,0.0,0.628,0.7056,0.314,0.4847,0.413,1980
0.856,0.692,0.203,0.0021,0.101,0.7107,0.0334,0.5587,0.757,1980
0.0027,0.298,0.914,0.0,0.454,0.7872,0.0772,0.365,0.345,1980
0.361,0.544,0.386,0.0,0.174,0.6959,0.0407,0.3999,0.426,1980
0.0992,0.702,0.672,0.0,0.135,0.7477,0.0736,0.3859,0.74,1980
0.0183,0.476,0.866,0.0,0.0801,0.8132,0.118,0.3132,0.873,1980
0.0017,0.277,0.941,0.0627,0.979,0.8535,0.158,0.5356,0.237,1980
0.524,0.798,0.556,0.196,0.0817,0.7013,0.0528,0.391,0.918,1980
0.73,0.672,0.871,0.0,0.351,0.8157,0.0445,0.471,0.656,1980
0.955,0.442,0.152,0.0099,0.138,0.7218,0.0384,0.5172,0.473,1980
0.186,0.586,0.461,0.0,0.0688,0.736,0.0781,0.5389,0.209,1980
0.0042,0.464,0.948,0.0,0.085,0.8508,0.0676,0.5479,0.508,1980
0.833,0.448,0.917,0.0,0.879,0.7638,0.935,0.3607,0.118,1980
0.344,0.469,0.324,0.0,0.138,0.7355,0.0252,0.3284,0.373,1980
0.479,0.7,0.794,0.0003,0.0921,0.8114,0.0484,0.6731,0.858,1980
0.0845,0.566,0.976,0.0002,0.204,0.8364,0.0544,0.5414,0.364,1980
0.0054,0.455,0.832,0.0,0.0731,0.7254,0.096,0.5351,0.466,1980
0.956,0.61,0.207,0.911,0.111,0.641,0.0442,0.5249,0.651,1980
0.007,0.469,0.873,0.0,0.093,0.8592,0.0497,0.5114,0.623,1980
0.0,0.491,0.706,0.777,0.149,0.8425,0.033,0.5355,0.487,1980
0.102,0.788,0.253,0.0046,0.0899,0.6998,0.335,0.4899,0.734,1980
0.0,0.206,0.711,0.888,0.123,0.8226,0.0443,0.6415,0.333,1980
0.0087,0.387,0.908,0.0,0.339,0.8671,0.13,0.4286,0.517,1980
0.223,0.691,0.689,0.0035,0.0902,0.7309,0.0418,0.429,0.815,1980
0.1,0.728,0.891,0.0006,0.0637,0.8638,0.0564,0.5229,0.628,1980
0.092,0.609,0.778,0.0759,0.106,0.7618,0.0307,0.3865,0.776,1980
0.0875,0.729,0.622,0.0034,0.16,0.8302,0.0398,0.4906,0.715,1980
0.127,0.554,0.79,0.0002,0.082,0.74,0.0381,0.573,0.748,1980
0.26,0.739,0.312,0.0003,0.0874,0.68,0.051,0.3931,0.556,1980
0.0,0.365,0.871,0.515,0.574,0.7739,0.0774,0.4857,0.229,1980
0.726,0.649,0.282,0.0,0.084,0.7985,0.028,0.3321,0.377,1980
0.0102,0.683,0.653,0.0,0.235,0.739,0.0321,0.4828,0.57,1980
0.15,0.768,0.724,0.108,0.0327,0.8144,0.0558,0.5229,0.964,1980
0.131,0.517,0.703,0.0001,0.102,0.7122,0.0597,0.5438,0.746,1980
0.0745,0.567,0.754,0.0,0.268,0.7558,0.146,0.7527,0.962,1980
0.0098,0.729,0.64,0.0033,0.0656,0.767,0.0534,0.4749,0.775,1980
0.413,0.557,0.659,0.0211,0.355,0.72,0.0706,0.6113,0.558,1980
0.934,0.686,0.162,0.0039,0.13,0.6537,0.0397,0.4059,0.311,1980
0.345,0.681,0.702,0.0167,0.108,0.8382,0.0925,0.394,0.679,1980
0.51,0.431,0.34,0.0001,0.0871,0.7892,0.0287,0.716,0.423,1980
0.0059,0.265,0.906,0.0288,0.083,0.7561,0.065,0.6718,0.587,1980
0.167,0.495,0.72,0.897,0.119,0.8554,0.0288,0.4771,0.795,1980
0.478,0.645,0.313,0.0,0.107,0.7677,0.0313,0.477,0.266,1980
0.352,0.756,0.352,0.0,0.315,0.7331,0.0548,0.5609,0.787,1980
0.287,0.667,0.507,0.0005,0.21,0.7703,0.0324,0.3181,0.749,1980
0.0137,0.411,0.966,0.0,0.894,0.8772,0.0891,0.5267,0.291,1980
0.059,0.471,0.953,0.0001,0.421,0.906,0.0628,0.3941,0.262,1980
0.0443,0.777,0.838,0.0204,0.475,0.7597,0.0312,0.4945,0.866,1980
0.32,0.699,0.785,0.848,0.59,0.7342,0.0408,0.5162,0.935,1980
0.253,0.0842,0.228,0.897,0.172,0.7251,0.0355,0.3413,0.194,1980
0.778,0.834,0.689,0.0,0.143,0.879,0.0345,0.4891,0.898,1980
0.543,0.699,0.351,0.0,0.107,0.7196,0.0588,0.4663,0.755,1980
0.374,0.25,0.364,0.0,0.727,0.6934,0.0329,0.7461,0.363,1980
0.112,0.303,0.922,0.393,0.0642,0.7499,0.0485,0.5847,0.14,1980
0.868,0.385,0.4,0.824,0.158,0.7115,0.0705,0.638,0.273,1980
0.99,0.234,0.0567,0.846,0.318,0.6808,0.0346,0.3199,0.27,1980
0.706,0.304,0.703,0.0,0.0642,0.8235,0.11,0.2957,0.222,1980
0.121,0.626,0.569,0.0,0.332,0.6944,0.0449,0.4855,0.834,1980
0.01,0.62,0.85,0.0001,0.165,0.7731,0.0534,0.3114,0.833,1980
0.161,0.666,0.245,0.848,0.195,0.6057,0.0668,0.3257,0.828,1980
0.194,0.448,0.525,0.0042,0.131,0.7089,0.036,0.6391,0.296,1980
0.0381,0.494,0.762,0.0,0.0475,0.7337,0.0448,0.7334,0.831,1980
0.256,0.57,0.396,0.0,0.0671,0.6936,0.0327,0.4904,0.231,1980
0.0104,0.453,0.963,0.0002,0.695,0.8487,0.058,0.54,0.393,1980
0.11,0.71,0.63,0.0,0.246,0.7545,0.0735,0.4879,0.88,1980
0.0005,0.616,0.995,0.374,0.165,0.8021,0.0859,0.4564,0.0393,1980
0.172,0.681,0.825,0.0004,0.0563,0.8305,0.036,0.3999,0.963,1980
0.0002,0.395,0.743,0.0,0.0823,0.8439,0.0336,0.4658,0.34,1980
0.0077,0.664,0.727,0.0,0.179,0.7376,0.0883,0.4748,0.351,1980
0.0061,0.246,0.942,0.0558,0.114,0.8954,0.158,0.442,0.325,1980
0.159,0.424,0.877,0.0118,0.906,0.7659,0.0538,0.5213,0.423,1980
0.629,0.539,0.331,0.0017,0.102,0.7854,0.0354,0.4868,0.0884,1980
0.0714,0.605,0.926,0.0,0.0953,0.864,0.0372,0.5319,0.49,1980
0.521,0.685,0.445,0.0,0.276,0.74,0.0288,0.4701,0.678,1980
0.437,0.635,0.514,0.0001,0.0821,0.7927,0.0344,0.487,0.538,1980
0.803,0.612,0.787,0.0,0.781,0.742,0.949,0.5424,0.172,1980
0.309,0.448,0.276,0.44,0.135,0.6669,0.0341,0.5012,0.221,1980
0.0,0.167,0.939,0.757,0.0705,0.9003,0.0539,0.4358,0.348,1980
0.0009,0.457,0.818,0.0553,0.288,0.8058,0.036,0.6548,0.907,1980
0.828,0.617,0.869,0.0,0.97,0.7399,0.96,0.2507,0.125,1980
0.933,0.204,0.255,0.769,0.112,0.7843,0.0298,0.387,0.0866,1980
0.0306,0.263,0.815,0.0,0.912,0.7585,0.0377,0.7734,0.686,1980
0.694,0.563,0.514,0.0,0.175,0.7978,0.0287,0.839,0.839,1980
0.814,0.652,0.919,0.0,0.924,0.7612,0.952,0.2673,0.25,1980
0.187,0.72,0.827,0.0,0.095,0.7968,0.029,0.5149,0.966,1980
0.0567,0.324,0.917,0.0004,0.237,0.8338,0.197,0.7193,0.201,1980
0.0,0.285,0.778,0.0,0.0534,0.83,0.0701,0.6191,0.367,1980
0.206,0.327,0.483,0.0,0.211,0.7257,0.0426,0.8443,0.161,1980
0.0005,0.275,0.859,0.0001,0.0961,0.8527,0.0956,0.5551,0.089,1980
0.512,0.439,0.291,0.0,0.259,0.6492,0.0816,0.727,0.685,1980
0.0064,0.619,0.893,0.211,0.357,0.839,0.116,0.4929,0.357,1980
0.0464,0.595,0.894,0.0,0.134,0.8119,0.0541,0.5184,0.531,1980
0.0636,0.302,0.819,0.0005,0.0964,0.8341,0.0497,0.4667,0.405,1980
0.132,0.646,0.528,0.0,0.179,0.7615,0.0446,0.5495,0.465,1980
0.11,0.663,0.875,0.0487,0.113,0.8499,0.0664,0.471,0.788,1980
0.0326,0.672,0.96,0.0005,0.033,0.8673,0.0465,0.55,0.925,1980
0.0562,0.682,0.615,0.678,0.139,0.7507,0.0424,0.5826,0.392,1980
0.373,0.734,0.72,0.0175,0.0563,0.8005,0.0685,0.3744,0.769,1980
0.0246,0.575,0.929,0.0035,0.22,0.8538,0.0278,0.3676,0.895,1980
0.933,0.306,0.164,0.0,0.16,0.7463,0.0288,0.5695,0.277,1980
0.437,0.502,0.19,0.0,0.336,0.6499,0.0307,0.3629,0.423,1980
0.277,0.459,0.596,0.0,0.0341,0.7269,0.0581,0.7427,0.815,1980
0.0,0.159,0.989,0.648,0.367,0.8659,0.179,0.5461,0.102,1980
0.478,0.759,0.984,0.0013,0.113,0.8807,0.153,0.4422,0.926,1980
0.522,0.425,0.398,0.0,0.101,0.7745,0.0302,0.7299,0.272,1980
0.179,0.414,0.98,0.0063,0.288,0.8375,0.052,0.6154,0.57,1980
0.275,0.52,0.622,0.0001,0.197,0.7407,0.0484,0.5214,0.48,1980
0.159,0.563,0.488,0.0,0.0446,0.7681,0.0259,0.6117,0.564,1980
0.0637,0.316,0.772,0.0,0.277,0.7625,0.0544,0.4114,0.675,1980
0.994,0.236,0.0755,0.934,0.103,0.5477,0.0335,0.2867,0.0857,1980
0.499,0.543,0.629,0.0,0.224,0.7677,0.0277,0.4842,0.753,1980
0.114,0.333,0.606,0.0,0.353,0.7438,0.0411,0.7269,0.467,1980
0.262,0.636,0.581,0.0,0.0386,0.7356,0.0724,0.7215,0.943,1980
0.78,0.634,0.84,0.0,0.973,0.76,0.925,0.4661,0.189,1980
0.0439,0.642,0.701,0.0,0.204,0.8146,0.0316,0.4777,0.775,1980
0.0063,0.531,0.521,0.0001,0.141,0.7301,0.162,0.7387,0.686,1980
0.252,0.586,0.85,0.703,0.105,0.855,0.0475,0.5337,0.435,1980
0.0005,0.613,0.866,0.0002,0.354,0.8657,0.0319,0.4106,0.372,1980
0.0329,0.524,0.952,0.0021,0.0866,0.8555,0.0522,0.3779,0.468,1980
0.905,0.495,0.876,0.0,0.693,0.7596,0.96,0.3177,0.13,1980
0.003,0.585,0.907,0.0,0.192,0.7476,0.0589,0.5145,0.44,1980
0.0173,0.901,0.887,0.0,0.078,0.8468,0.107,0.4147,0.463,1980
0.154,0.509,0.832,0.0,0.404,0.8157,0.0517,0.3129,0.831,1980
0.665,0.615,0.221,0.0,0.123,0.6904,0.0265,0.5653,0.268,1980
0.0057,0.312,0.931,0.0009,0.56,0.7997,0.129,0.5609,0.281,1980
0.0011,0.655,0.75,0.008,0.0394,0.7794,0.0565,0.5055,0.898,1980
0.0001,0.207,0.988,0.0,0.166,0.8728,0.211,0.6296,0.132,1980
0.853,0.386,0.128,0.0174,0.117,0.6212,0.0288,0.4114,0.126,1980
0.947,0.47,0.157,0.962,0.0988,0.6892,0.0287,0.3783,0.317,1980
0.0024,0.44,0.974,0.351,0.0877,0.8202,0.042,0.6052,0.966,1980
0.055,0.612,0.918,0.028,0.183,0.8449,0.0337,0.416,0.839,1980
0.0002,0.304,0.98,0.0033,0.149,0.8572,0.239,0.6024,0.0399,1980
0.211,0.326,0.962,0.0001,0.949,0.7619,0.0672,0.6591,0.333,1980
0.418,0.587,0.337,0.0,0.0542,0.7344,0.0334,0.6671,0.291,1980
0.0094,0.458,0.808,0.0,0.528,0.7718,0.0818,0.5359,0.333,1980
0.0034,0.538,0.972,0.0073,0.235,0.889,0.0453,0.4275,0.478,1980
0.826,0.764,0.286,0.89,0.0636,0.6814,0.0699,0.4848,0.766,1980
0.591,0.686,0.721,0.0,0.283,0.7474,0.261,0.5511,0.949,1980
0.299,0.895,0.539,0.0,0.0617,0.7249,0.0329,0.443,0.891,1980
0.774,0.407,0.424,0.943,0.148,0.6888,0.0272,0.4186,0.118,1980
0.179,0.769,0.661,0.522,0.0745,0.8124,0.0492,0.4276,0.816,1980
0.92,0.339,0.256,0.0006,0.187,0.7482,0.0276,0.296,0.281,1980
0.003,0.689,0.431,0.522,0.0676,0.6587,0.0361,0.4193,0.572,1980
0.333,0.503,0.9,0.0,0.196,0.8933,0.0396,0.3307,0.804,1980
0.329,0.782,0.745,0.0,0.0686,0.7741,0.0268,0.4556,0.932,1980
0.144,0.762,0.649,0.0,0.154,0.7968,0.026,0.4576,0.961,1980
0.0613,0.526,0.705,0.0,0.179,0.8259,0.0269,0.4569,0.744,1980
0.0312,0.817,0.568,0.0495,0.053,0.7082,0.0805,0.5184,0.655,1980
0.0001,0.753,0.459,0.411,0.0733,0.7393,0.0398,0.5036,0.366,1980
0.943,0.472,0.0333,0.519,0.0909,0.6316,0.0539,0.2629,0.21,1980
0.349,0.753,0.469,0.0,0.151,0.8071,0.271,0.5734,0.637,1980
0.246,0.707,0.922,0.0001,0.105,0.7995,0.0361,0.49,0.946,1980
0.0276,0.669,0.714,0.0,0.0986,0.7903,0.041,0.4834,0.494,1980
0.104,0.24,0.859,0.22,0.345,0.7614,0.128,0.3433,0.14,1980
0.0008,0.579,0.944,0.164,0.203,0.8056,0.0379,0.3895,0.217,1980
0.147,0.474,0.654,0.0,0.125,0.7471,0.0419,0.4701,0.458,1980
0.797,0.52,0.343,0.0,0.178,0.7982,0.0259,0.3193,0.2,1980
0.943,0.238,0.2,0.0002,0.187,0.7323,0.036,0.6728,0.0853,1980
0.0004,0.316,0.894,0.016,0.234,0.8077,0.0503,0.3154,0.282,1980
0.004,0.333,0.86,0.0128,0.946,0.7279,0.0545,0.4106,0.666,1980
0.122,0.657,0.62,0.0,0.105,0.7864,0.0354,0.4071,0.707,1980
0.437,0.641,0.53,0.0,0.113,0.7469,0.05,0.6936,0.967,1980
0.373,0.436,0.17,0.0,0.0697,0.6389,0.101,0.7497,0.816,1980
0.0632,0.67,0.453,0.0035,0.38,0.7536,0.0248,0.4468,0.634,1980
0.307,0.711,0.571,0.0001,0.108,0.7502,0.031,0.5305,0.765,1980
0.0046,0.63,0.96,0.779,0.299,0.8474,0.0394,0.4723,0.554,1980
0.0526,0.318,0.944,0.001,0.385,0.8547,0.109,0.494,0.289,1980
0.153,0.335,0.68,0.0027,0.222,0.7971,0.0343,0.5619,0.377,1980
0.0321,0.374,0.988,0.141,0.324,0.8659,0.0744,0.624,0.321,1980
0.515,0.441,0.965,0.0,0.51,0.8671,0.607,0.5709,0.375,1980
0.34,0.54,0.545,0.0,0.0839,0.7429,0.0248,0.3582,0.35,1980
0.427,0.46,0.647,0.107,0.108,0.7877,0.0334,0.5336,0.155,1980
0.0849,0.716,0.887,0.0052,0.34,0.8287,0.0597,0.4937,0.586,1980
0.339,0.653,0.773,0.0001,0.332,0.705,0.0567,0.4765,0.523,1980
0.0297,0.35,0.736,0.0,0.349,0.8013,0.0423,0.6145,0.329,1980
0.238,0.54,0.953,0.0428,0.966,0.794,0.0524,0.3938,0.343,1980
0.204,0.514,0.697,0.0,0.0973,0.849,0.0272,0.4389,0.425,1980
0.921,0.241,0.193,0.0001,0.119,0.5804,0.0333,0.4066,0.649,1980
0.0752,0.499,0.721,0.0099,0.208,0.7864,0.0421,0.5077,0.506,1980
0.982,0.325,0.162,0.972,0.424,0.629,0.0527,0.5574,0.222,1980
0.136,0.33,0.843,0.0,0.0721,0.7807,0.0421,0.7372,0.425,1980
0.995,0.363,0.02,0.864,0.0887,0.5352,0.0487,0.5756,0.18,1980
0.303,0.578,0.9,0.0164,0.393,0.7425,0.0398,0.5241,0.521,1980
0.0819,0.711,0.598,0.727,0.0851,0.8251,0.0417,0.5607,0.664,1980
0.31,0.711,0.348,0.144,0.0635,0.7365,0.0344,0.3943,0.398,1980
0.601,0.65,0.508,0.0,0.0828,0.8145,0.0339,0.4103,0.222,1980
0.0068,0.647,0.855,0.0001,0.0798,0.7584,0.0317,0.5401,0.812,1980
0.0181,0.44,0.566,0.0,0.196,0.7319,0.0327,0.4674,0.78,1980
0.139,0.67,0.823,0.0,0.399,0.7539,0.0634,0.423,0.84,1980
0.0025,0.94,0.764,0.0002,0.0883,0.7313,0.258,0.3924,0.82,1980
0.0001,0.308,0.998,0.0007,0.962,0.8728,0.168,0.7074,0.0575,1980
0.492,0.646,0.546,0.316,0.227,0.7202,0.0321,0.4013,0.796,1980
0.172,0.461,0.0868,0.795,0.133,0.4291,0.0567,0.4491,0.0326,1980
0.637,0.649,0.685,0.0001,0.11,0.7857,0.0406,0.5048,0.529,1980
0.452,0.584,0.595,0.0,0.181,0.8115,0.0342,0.4347,0.682,1980
0.0036,0.589,0.461,0.0056,0.339,0.7074,0.048,0.6961,0.415,1980
0.0005,0.312,0.984,0.0,0.326,0.8543,0.183,0.585,0.346,1980
0.457,0.422,0.614,0.0,0.338,0.8051,0.0579,0.8364,0.792,1980
0.0,0.295,0.993,0.0523,0.091,0.8554,0.113,0.4443,0.189,1980
0.048,0.182,0.965,0.0,0.721,0.8694,0.0668,0.6384,0.275,1980
0.855,0.677,0.405,0.0,0.105,0.8054,0.0303,0.5562,0.309,1980
0.699,0.561,0.454,0.883,0.08,0.6602,0.0436,0.4998,0.974,1980
0.0046,0.417,0.878,0.0,0.587,0.8258,0.0772,0.6324,0.611,1980
0.0481,0.611,0.628,0.0,0.137,0.7311,0.0316,0.6798,0.96,1980
0.0038,0.893,0.818,0.0,0.323,0.8315,0.193,0.4018,0.354,1980
0.0,0.173,0.945,0.809,0.202,0.8223,0.0987,0.419,0.116,1980
0.231,0.787,0.757,0.0,0.221,0.794,0.0487,0.6208,0.958,1980
0.0093,0.1,0.991,0.0187,0.927,0.8652,0.145,0.3244,0.0329,1980
0.0044,0.528,0.801,0.604,0.42,0.7867,0.0358,0.3599,0.425,1980
0.0692,0.451,0.802,0.0,0.629,0.7596,0.0903,0.4435,0.503,1980
0.906,0.103,0.0054,0.0132,0.0653,0.3171,0.0529,0.3053,0.0352,1980
0.0433,0.713,0.706,0.0003,0.0708,0.7633,0.0321,0.508,0.762,1980
0.946,0.802,0.307,0.723,0.0987,0.6917,0.0381,0.4052,0.934,1980
0.0125,0.558,0.805,0.0147,0.192,0.7637,0.0552,0.5348,0.683,1980
0.0554,0.603,0.844,0.211,0.108,0.8118,0.0572,0.4917,0.546,1980
0.0049,0.376,0.921,0.0,0.448,0.8078,0.0699,0.6194,0.678,1980
0.0542,0.173,0.476,0.314,0.113,0.7348,0.0448,0.2934,0.151,1980
0.798,0.501,0.234,0.0,0.0714,0.7257,0.0298,0.4976,0.293,1980
0.0035,0.546,0.798,0.154,0.0663,0.7442,0.0282,0.5974,0.866,1980
0.23,0.596,0.581,0.107,0.142,0.7747,0.0365,0.5048,0.248,1980
0.736,0.601,0.429,0.0,0.195,0.7521,0.0296,0.618,0.504,1980
0.0106,0.651,0.937,0.0001,0.155,0.8747,0.042,0.4791,0.885,1980
0.0744,0.718,0.318,0.002,0.0633,0.7057,0.0667,0.7419,0.884,1980
0.995,0.388,0.0106,0.879,0.0883,0.4673,0.0439,0.2711,0.213,1980
0.0,0.182,0.915,0.624,0.319,0.7979,0.071,0.4423,0.155,1980
0.0,0.272,0.894,0.856,0.122,0.821,0.0749,0.4262,0.0972,1980
0.0421,0.667,0.737,0.0,0.256,0.741,0.0332,0.4836,0.766,1980
0.281,0.445,0.323,0.0,0.0836,0.7283,0.0271,0.3725,0.191,1980
0.0002,0.406,0.943,0.0017,0.282,0.821,0.0921,0.5956,0.139,1980
0.736,0.57,0.253,0.0,0.106,0.7622,0.0305,0.4749,0.365,1980
0.73,0.497,0.487,0.405,0.108,0.7556,0.128,0.8255,0.965,1980
0.0028,0.507,0.983,0.0,0.235,0.8858,0.252,0.6264,0.261,1980
0.342,0.528,0.572,0.846,0.147,0.7548,0.0373,0.4663,0.038,1980
0.0551,0.655,0.89,0.0031,0.197,0.7759,0.043,0.4639,0.805,1980
0.191,0.588,0.511,0.365,0.0989,0.8361,0.0263,0.3812,0.475,1980
0.27,0.405,0.678,0.0032,0.142,0.8596,0.0644,0.5948,0.726,1980
0.005,0.463,0.95,0.0,0.285,0.7955,0.0812,0.6277,0.565,1980
0.0041,0.566,0.772,0.0,0.312,0.7676,0.0337,0.403,0.695,1980
0.0027,0.302,0.909,0.0,0.675,0.7715,0.137,0.5576,0.204,1980
0.0251,0.502,0.846,0.0,0.341,0.7686,0.0528,0.5195,0.403,1980
0.0,0.225,0.993,0.0028,0.37,0.8879,0.232,0.5007,0.0863,1980
0.289,0.761,0.84,0.0,0.0752,0.8425,0.0477,0.416,0.9,1980
0.0591,0.676,0.847,0.0041,0.233,0.8525,0.0258,0.4383,0.716,1980
0.205,0.616,0.679,0.0001,0.0722,0.7639,0.0401,0.4811,0.769,1980
0.847,0.534,0.134,0.0213,0.122,0.6857,0.0418,0.3136,0.247,1980
0.0631,0.562,0.954,0.0001,0.122,0.8861,0.0343,0.4981,0.584,1980
0.995,0.451,0.169,0.898,0.0907,0.6522,0.0418,0.3211,0.27,1980
0.276,0.545,0.736,0.0,0.0735,0.7467,0.0315,0.4588,0.448,1980
0.842,0.522,0.547,0.923,0.131,0.7625,0.0313,0.6873,0.269,1980
0.124,0.478,0.495,0.0,0.312,0.8501,0.0303,0.5558,0.435,1980
0.635,0.332,0.808,0.0,0.777,0.8071,0.0915,0.713,0.61,1980
0.103,0.359,0.261,0.0003,0.0921,0.7554,0.0379,0.5037,0.207,1980
