acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,decade
0.983,0.649,0.587,0.495,0.138,0.7771,0.147,0.4545,0.659,1920
0.93,0.679,0.287,0.212,0.0627,0.7694,0.0427,0.4562,0.776,1920
0.887,0.508,0.262,0.0343,0.115,0.7418,0.0405,0.5613,0.436,1920
0.966,0.664,0.273,0.861,0.371,0.7309,0.0445,0.4334,0.869,1920
0.974,0.416,0.24,0.023,0.0789,0.7154,0.0656,0.704,0.763,1920
0.988,0.636,0.26,0.0502,0.114,0.7418,0.0449,0.4007,0.711,1920
0.971,0.671,0.383,0.0306,0.175,0.7474,0.0385,0.4778,0.842,1920
0.962,0.396,0.286,0.801,0.273,0.7439,0.125,0.786,0.606,1920
0.973,0.678,0.458,0.929,0.0675,0.758,0.0478,0.4577,0.905,1920
0.981,0.741,0.535,0.765,0.152,0.796,0.0411,0.4843,0.968,1920
0.987,0.625,0.346,0.928,0.373,0.7444,0.0686,0.7256,0.961,1920
0.995,0.291,0.153,0.0188,0.187,0.5937,0.0586,0.7257,0.564,1920
0.989,0.439,0.158,0.862,0.109,0.6111,0.0732,0.6907,0.746,1920
0.996,0.589,0.254,0.952,0.255,0.6878,0.0576,0.4777,0.352,1920
0.992,0.536,0.0815,0.0261,0.111,0.686,0.0494,0.4598,0.25,1920
0.996,0.686,0.235,0.978,0.307,0.72,0.104,0.4866,0.556,1920
0.995,0.396,0.28,0.939,0.0671,0.7239,0.049,0.8679,0.799,1920
0.996,0.524,0.532,0.943,0.131,0.7105,0.385,0.4779,0.63,1920
0.896,0.581,0.132,0.0405,0.105,0.6818,0.033,0.2933,0.315,1920
0.996,0.601,0.177,0.941,0.265,0.6685,0.0701,0.298,0.397,1920
0.995,0.682,0.3,0.979,0.14,0.7344,0.0607,0.4982,0.619,1920
0.996,0.605,0.154,0.931,0.167,0.653,0.0626,0.5111,0.688,1920
0.987,0.332,0.278,0.963,0.177,0.6281,0.0748,0.7355,0.547,1920
0.818,0.712,0.312,0.0,0.171,0.759,0.0552,0.3154,0.542,1920
0.98,0.408,0.198,0.9,0.114,0.5765,0.0552,0.4949,0.15,1920
0.996,0.463,0.24,0.906,0.225,0.6809,0.127,0.569,0.692,1920
0.996,0.425,0.652,0.843,0.715,0.75,0.0707,0.7221,0.71,1920
0.996,0.371,0.429,0.968,0.193,0.7306,0.367,0.3432,0.614,1920
0.994,0.462,0.277,0.0,0.0991,0.7105,0.058,0.376,0.835,1920
0.975,0.548,0.181,0.0213,0.226,0.686,0.0491,0.4436,0.387,1920
0.671,0.687,0.557,0.0005,0.0353,0.7657,0.0594,0.4958,0.809,1920
0.968,0.626,0.452,0.0252,0.119,0.7464,0.0698,0.5133,0.835,1920
0.984,0.372,0.0909,0.854,0.077,0.5488,0.0557,0.2944,0.101,1920
0.996,0.508,0.491,0.931,0.192,0.6736,0.219,0.3053,0.765,1920
0.985,0.707,0.316,0.0,0.167,0.6806,0.0686,0.3688,0.841,1920
0.985,0.778,0.179,0.755,0.0889,0.7291,0.0502,0.395,0.726,1920
0.772,0.59,0.138,0.0002,0.12,0.7037,0.0628,0.3327,0.296,1920
0.996,0.588,0.316,0.966,0.228,0.7136,0.0668,0.7078,0.893,1920
0.996,0.634,0.438,0.956,0.273,0.7219,0.253,0.5226,0.588,1920
0.931,0.661,0.239,0.0,0.0511,0.7304,0.243,0.3811,0.901,1920
0.992,0.382,0.222,0.902,0.12,0.7199,0.0712,0.3279,0.515,1920
0.996,0.533,0.219,0.911,0.31,0.7077,0.0827,0.2911,0.428,1920
0.624,0.657,0.455,0.0019,0.214,0.7536,0.0547,0.5876,0.96,1920
0.601,0.647,0.587,0.635,0.128,0.7692,0.0638,0.4904,0.552,1920
0.996,0.369,0.506,0.942,0.37,0.7163,0.182,0.4954,0.752,1920
0.996,0.628,0.403,0.898,0.693,0.7336,0.0352,0.3186,0.949,1920
0.991,0.656,0.467,0.0,0.219,0.7456,0.177,0.532,0.729,1920
0.89,0.727,0.411,0.105,0.249,0.7705,0.0622,0.4563,0.856,1920
0.995,0.666,0.329,0.227,0.0813,0.7804,0.033,0.4492,0.689,1920
0.821,0.589,0.895,0.675,0.593,0.8724,0.103,0.5796,0.745,1920
0.995,0.559,0.138,0.907,0.238,0.5908,0.117,0.4561,0.494,1920
0.996,0.585,0.306,0.954,0.286,0.7453,0.0774,0.4792,0.623,1920
0.975,0.722,0.267,0.0,0.265,0.731,0.0926,0.5174,0.937,1920
0.991,0.61,0.374,0.0,0.159,0.7573,0.293,0.5662,0.517,1920
0.99,0.404,0.314,0.0,0.298,0.6766,0.0785,0.3038,0.505,1920
0.995,0.374,0.458,0.911,0.422,0.7412,0.0369,0.5507,0.693,1920
0.995,0.644,0.262,0.0,0.127,0.7009,0.0767,0.2656,0.81,1920
0.996,0.494,0.232,0.927,0.174,0.6555,0.175,0.27,0.541,1920
0.995,0.334,0.382,0.886,0.114,0.7558,0.0393,0.8311,0.556,1920
0.784,0.602,0.333,0.0,0.127,0.7932,0.0284,0.3173,0.617,1920
0.996,0.725,0.284,0.961,0.223,0.7202,0.0691,0.4882,0.803,1920
0.996,0.653,0.251,0.96,0.114,0.7165,0.0681,0.4781,0.7,1920
0.995,0.225,0.432,0.983,0.193,0.694,0.058,0.7042,0.705,1920
0.0008,0.339,0.623,0.0125,0.354,0.7332,0.0481,0.3312,0.451,1920
0.995,0.6,0.256,0.0,0.401,0.7107,0.0932,0.3338,0.721,1920
0.996,0.3,0.369,0.948,0.324,0.7227,0.0598,0.2945,0.647,1920
0.991,0.494,0.212,0.0,0.777,0.7735,0.0332,0.3289,0.456,1920
0.988,0.438,0.338,0.925,0.151,0.7405,0.0479,0.8597,0.923,1920
0.993,0.616,0.302,0.0,0.0865,0.7076,0.161,0.5578,0.712,1920
0.996,0.487,0.0849,0.818,0.121,0.6677,0.0969,0.5443,0.322,1920
0.996,0.389,0.372,0.952,0.239,0.7582,0.0709,0.5471,0.236,1920
0.996,0.393,0.388,0.967,0.428,0.7527,0.176,0.8745,0.475,1920
0.996,0.432,0.257,0.927,0.236,0.7723,0.0805,0.2911,0.681,1920
0.996,0.467,0.36,0.897,0.29,0.7223,0.0516,0.4889,0.601,1920
0.995,0.397,0.334,0.978,0.215,0.677,0.0706,0.5593,0.507,1920
0.995,0.53,0.297,0.912,0.13,0.6507,0.136,0.5245,0.7,1920
0.995,0.355,0.299,0.771,0.14,0.6421,0.0456,0.5344,0.647,1920
0.995,0.585,0.362,0.769,0.341,0.7143,0.0934,0.7527,0.757,1920
0.993,0.794,0.327,0.0294,0.112,0.7117,0.0535,0.4454,0.686,1920
0.99,0.689,0.319,0.523,0.0421,0.7455,0.0612,0.4007,0.801,1920
0.969,0.678,0.175,0.001,0.177,0.7357,0.0301,0.4627,0.58,1920
0.98,0.455,0.0804,0.0003,0.136,0.6938,0.04,0.3192,0.406,1920
0.939,0.377,0.497,0.946,0.322,0.7941,0.0332,0.6932,0.657,1920
0.991,0.531,0.17,0.174,0.126,0.7126,0.0771,0.6767,0.805,1920
0.992,0.513,0.108,0.932,0.112,0.676,0.0315,0.4251,0.149,1920
0.982,0.666,0.336,0.733,0.0789,0.7809,0.222,0.7531,0.85,1920
0.988,0.473,0.0887,0.0,0.118,0.7215,0.0418,0.3223,0.288,1920
0.915,0.783,0.3,0.478,0.0288,0.782,0.13,0.406,0.925,1920
0.981,0.68,0.241,0.0,0.165,0.7851,0.0634,0.3479,0.647,1920
0.935,0.41,0.23,0.888,0.427,0.7388,0.0602,0.7131,0.634,1920
0.852,0.689,0.222,0.924,0.104,0.6894,0.127,0.5949,0.917,1920
0.945,0.804,0.217,0.0687,0.0849,0.7499,0.0602,0.5372,0.498,1920
0.993,0.583,0.288,0.109,0.206,0.7955,0.123,0.7278,0.768,1920
0.983,0.671,0.324,0.0001,0.143,0.773,0.106,0.6745,0.57,1920
0.954,0.35,0.213,0.0,0.254,0.739,0.0399,0.3497,0.43,1920
0.992,0.631,0.347,0.0136,0.0889,0.7658,0.0601,0.4171,0.784,1920
0.968,0.731,0.341,0.138,0.212,0.7851,0.146,0.4155,0.852,1920
0.994,0.595,0.257,0.335,0.411,0.7866,0.215,0.6836,0.565,1920
0.985,0.692,0.467,0.0965,0.091,0.8263,0.0897,0.4009,0.827,1920
0.995,0.751,0.282,0.0008,0.106,0.7843,0.0697,0.632,0.77,1920
0.995,0.541,0.258,0.614,0.16,0.7542,0.0865,0.7526,0.451,1920
0.985,0.625,0.223,0.0255,0.111,0.7544,0.0577,0.5141,0.495,1920
0.962,0.568,0.112,0.0,0.327,0.7356,0.0747,0.3901,0.489,1920
0.849,0.694,0.363,0.552,0.103,0.7565,0.103,0.4168,0.809,1920
0.988,0.573,0.295,0.0001,0.0784,0.7815,0.0525,0.5995,0.678,1920
0.897,0.73,0.213,0.0,0.152,0.7104,0.0554,0.5749,0.706,1920
0.991,0.345,0.127,0.0001,0.72,0.666,0.0372,0.2909,0.209,1920
0.995,0.622,0.287,0.163,0.0671,0.7933,0.153,0.3891,0.751,1920
0.954,0.7,0.197,0.0,0.361,0.753,0.136,0.4938,0.56,1920
0.993,0.724,0.335,0.71,0.0691,0.7768,0.0411,0.4356,0.867,1920
0.995,0.596,0.341,0.0929,0.69,0.7699,0.271,0.6978,0.786,1920
0.949,0.551,0.343,0.0,0.158,0.7616,0.118,0.8319,0.913,1920
0.85,0.668,0.288,0.25,0.155,0.719,0.0747,0.393,0.954,1920
0.996,0.618,0.141,0.91,0.115,0.6703,0.113,0.5682,0.759,1920
0.988,0.538,0.333,0.158,0.139,0.7771,0.0764,0.7151,0.603,1920
0.938,0.801,0.341,0.15,0.15,0.7455,0.0927,0.4388,0.962,1920
0.97,0.672,0.146,0.0182,0.101,0.7295,0.0472,0.5003,0.607,1920
0.989,0.597,0.337,0.842,0.106,0.7818,0.136,0.7688,0.9,1920
0.915,0.617,0.435,0.004,0.15,0.8099,0.0466,0.6346,0.704,1920
0.992,0.376,0.104,0.0,0.159,0.6793,0.0488,0.3709,0.202,1920
0.996,0.797,0.449,0.895,0.182,0.7424,0.0826,0.4638,0.902,1920
0.983,0.326,0.117,0.0,0.674,0.7243,0.0446,0.3805,0.259,1920
0.963,0.552,0.266,0.0152,0.432,0.7621,0.142,0.6463,0.494,1920
0.84,0.724,0.324,0.872,0.0991,0.7855,0.0631,0.3853,0.674,1920
0.987,0.594,0.188,0.0,0.104,0.7392,0.0406,0.3431,0.294,1920
0.956,0.668,0.132,0.0,0.0776,0.7429,0.094,0.502,0.733,1920
0.901,0.558,0.58,0.915,0.326,0.7977,0.121,0.7284,0.823,1920
0.736,0.464,0.867,0.543,0.386,0.8146,0.135,0.4902,0.497,1920
0.81,0.526,0.428,0.86,0.785,0.7716,0.317,0.7238,0.784,1920
0.718,0.787,0.502,0.105,0.0363,0.7751,0.0529,0.4556,0.96,1920
0.845,0.536,0.494,0.0098,0.938,0.7592,0.472,0.738,0.685,1920
0.982,0.435,0.36,0.0105,0.946,0.7652,0.206,0.292,0.452,1920
0.959,0.934,0.609,0.889,0.0966,0.7912,0.0636,0.4397,0.855,1920
0.975,0.183,0.141,0.833,0.119,0.705,0.0363,0.3324,0.16,1920
0.923,0.59,0.249,0.337,0.18,0.7595,0.0313,0.5699,0.621,1920
0.992,0.776,0.376,0.0341,0.0892,0.7811,0.0436,0.4365,0.864,1920
0.981,0.573,0.171,0.0641,0.0752,0.7599,0.0442,0.6057,0.785,1920
0.962,0.697,0.429,0.514,0.25,0.7949,0.0583,0.4119,0.955,1920
0.985,0.775,0.285,0.138,0.101,0.7848,0.0597,0.3433,0.922,1920
0.981,0.721,0.493,0.728,0.839,0.7681,0.0354,0.4268,0.97,1920
0.958,0.628,0.227,0.0,0.133,0.7309,0.0824,0.5259,0.673,1920
0.846,0.823,0.613,0.886,0.0534,0.7977,0.0674,0.4672,0.895,1920
0.996,0.686,0.216,0.901,0.0595,0.707,0.0959,0.7145,0.882,1920
0.941,0.767,0.69,0.272,0.0652,0.7939,0.335,0.4887,0.744,1920
0.924,0.499,0.0748,0.014,0.55,0.7274,0.044,0.464,0.429,1920
0.97,0.796,0.341,0.0313,0.215,0.733,0.0567,0.4807,0.946,1920
0.968,0.517,0.293,0.035,0.15,0.7617,0.0416,0.5396,0.522,1920
0.921,0.575,0.318,0.735,0.0871,0.7622,0.1,0.7046,0.886,1920
0.991,0.636,0.038,0.0,0.143,0.7038,0.0516,0.3894,0.55,1920
0.906,0.799,0.409,0.167,0.331,0.7734,0.0825,0.363,0.88,1920
0.969,0.521,0.539,0.0006,0.946,0.7962,0.508,0.3827,0.806,1920
0.982,0.397,0.165,0.0006,0.332,0.7071,0.053,0.4486,0.12,1920
0.937,0.848,0.35,0.117,0.0616,0.7836,0.0583,0.4692,0.889,1920
0.757,0.566,0.642,0.254,0.208,0.8172,0.0472,0.5627,0.56,1920
0.913,0.693,0.332,0.877,0.0687,0.708,0.139,0.6718,0.875,1920
0.801,0.841,0.694,0.729,0.0386,0.7892,0.0988,0.4352,0.882,1920
0.991,0.669,0.309,0.0,0.483,0.7896,0.0723,0.4596,0.573,1920
0.947,0.613,0.127,0.0001,0.316,0.7249,0.0793,0.503,0.436,1920
0.973,0.432,0.461,0.755,0.114,0.7481,0.0533,0.7296,0.604,1920
0.974,0.667,0.122,0.197,0.1,0.7068,0.0441,0.4909,0.431,1920
0.922,0.3,0.215,0.0398,0.213,0.7465,0.0351,0.3993,0.312,1920
0.979,0.751,0.378,0.0,0.759,0.7835,0.462,0.5271,0.638,1920
0.774,0.496,0.418,0.637,0.678,0.7958,0.197,0.7057,0.735,1920
0.964,0.744,0.147,0.526,0.0911,0.7273,0.0595,0.4108,0.722,1920
0.99,0.468,0.149,0.0,0.0854,0.7466,0.0516,0.55,0.505,1920
0.978,0.717,0.137,0.0,0.384,0.7682,0.149,0.495,0.422,1920
0.98,0.618,0.214,0.0,0.43,0.7783,0.195,0.3054,0.49,1920
0.996,0.669,0.22,0.901,0.194,0.7032,0.0718,0.4734,0.667,1920
0.989,0.759,0.34,0.0721,0.0734,0.767,0.0801,0.4209,0.891,1920
0.995,0.535,0.0771,0.902,0.118,0.5708,0.067,0.4771,0.512,1920
0.996,0.42,0.27,0.878,0.216,0.7168,0.13,0.3255,0.187,1920
0.987,0.535,0.28,0.0001,0.198,0.7295,0.186,0.2884,0.689,1920
0.991,0.321,0.0307,0.0004,0.147,0.6095,0.0521,0.2553,0.159,1920
0.995,0.439,0.136,0.93,0.122,0.5574,0.042,0.3915,0.828,1920
0.976,0.708,0.295,0.005,0.126,0.7495,0.283,0.6039,0.816,1920
0.991,0.343,0.161,0.878,0.112,0.5699,0.0546,0.5215,0.46,1920
0.99,0.679,0.438,0.0,0.112,0.7376,0.075,0.4657,0.898,1920
0.989,0.891,0.486,0.017,0.0925,0.8205,0.0741,0.4708,0.784,1920
0.994,0.534,0.11,0.934,0.106,0.5463,0.0595,0.5248,0.733,1920
0.987,0.469,0.436,0.0276,0.917,0.6618,0.446,0.3076,0.55,1920
0.821,0.515,0.222,0.0019,0.19,0.6747,0.0575,0.403,0.35,1920
0.725,0.651,0.0867,0.0001,0.169,0.6439,0.048,0.3573,0.54,1920
0.917,0.778,0.101,0.002,0.147,0.6234,0.0548,0.4726,0.67,1920
0.912,0.731,0.179,0.0075,0.111,0.6706,0.0634,0.6338,0.789,1920
0.728,0.715,0.0885,0.0,0.125,0.626,0.191,0.4799,0.629,1920
0.753,0.751,0.274,0.543,0.0863,0.7325,0.0863,0.712,0.804,1920
0.987,0.737,0.287,0.282,0.0808,0.7579,0.0326,0.4431,0.83,1920
0.885,0.715,0.296,0.0159,0.0552,0.7034,0.0715,0.4218,0.782,1920
0.722,0.85,0.113,0.0,0.146,0.6449,0.0642,0.5809,0.686,1920
0.97,0.639,0.211,0.675,0.43,0.7965,0.0558,0.3916,0.644,1920
0.987,0.646,0.326,0.798,0.122,0.7009,0.0395,0.4667,0.804,1920
0.828,0.78,0.425,0.359,0.215,0.7473,0.059,0.4595,0.873,1920
0.931,0.74,0.319,0.869,0.0507,0.8033,0.119,0.3921,0.89,1920
0.912,0.645,0.285,0.0001,0.104,0.7169,0.121,0.5302,0.64,1920
0.971,0.602,0.351,0.345,0.142,0.818,0.167,0.7439,0.917,1920
0.926,0.615,0.0754,0.0796,0.109,0.601,0.0389,0.375,0.516,1920
0.991,0.562,0.179,0.793,0.101,0.678,0.049,0.6801,0.542,1920
0.89,0.802,0.348,0.642,0.309,0.6902,0.105,0.4839,0.837,1920
0.982,0.889,0.266,0.534,0.0885,0.7307,0.0674,0.4337,0.871,1920
0.897,0.699,0.412,0.0001,0.128,0.6883,0.327,0.446,0.655,1920
0.83,0.704,0.233,0.0367,0.0771,0.6988,0.0646,0.5901,0.712,1920
0.896,0.746,0.156,0.0005,0.709,0.6812,0.0471,0.5239,0.536,1920
0.924,0.61,0.393,0.0115,0.182,0.7616,0.134,0.3901,0.88,1920
0.99,0.565,0.163,0.735,0.185,0.6255,0.0597,0.4693,0.226,1920
0.959,0.597,0.315,0.636,0.0883,0.7896,0.0991,0.7162,0.822,1920
0.868,0.655,0.193,0.0068,0.249,0.6793,0.051,0.6689,0.676,1920
0.9,0.658,0.108,0.0177,0.135,0.6434,0.0435,0.3322,0.411,1920
0.976,0.672,0.0427,0.0014,0.113,0.5562,0.0418,0.373,0.386,1920
0.872,0.661,0.207,0.0,0.197,0.6469,0.0404,0.4217,0.59,1920
0.984,0.671,0.341,0.0,0.143,0.7893,0.0894,0.6739,0.626,1920
0.891,0.651,0.0453,0.0,0.145,0.5778,0.0757,0.3898,0.427,1920
0.975,0.58,0.126,0.232,0.12,0.6248,0.038,0.3927,0.475,1920
0.987,0.659,0.0656,0.657,0.297,0.6202,0.0746,0.3632,0.191,1920
0.645,0.821,0.297,0.154,0.261,0.6957,0.0723,0.4652,0.792,1920
0.983,0.547,0.171,0.95,0.136,0.6173,0.0326,0.4608,0.499,1920
0.921,0.774,0.301,0.078,0.0567,0.7225,0.0605,0.4196,0.699,1920
0.994,0.656,0.295,0.0377,0.111,0.7737,0.0882,0.4054,0.846,1920
0.973,0.467,0.425,0.828,0.43,0.7737,0.0517,0.5137,0.764,1920
0.731,0.402,0.198,0.182,0.121,0.6594,0.0489,0.2455,0.434,1920
0.761,0.754,0.228,0.0003,0.211,0.6681,0.0609,0.5183,0.75,1920
0.937,0.802,0.383,0.23,0.129,0.7619,0.0906,0.4386,0.96,1920
0.82,0.529,0.207,0.0001,0.162,0.6953,0.0969,0.687,0.6,1920
0.796,0.641,0.141,0.0004,0.166,0.626,0.283,0.6655,0.587,1920
0.941,0.697,0.186,0.846,0.0772,0.7966,0.0928,0.4283,0.715,1920
0.867,0.701,0.0478,0.0,0.188,0.6138,0.061,0.3992,0.628,1920
0.973,0.642,0.104,0.741,0.175,0.7195,0.0505,0.3163,0.334,1920
0.994,0.596,0.252,0.489,0.406,0.7856,0.179,0.6831,0.54,1920
0.995,0.536,0.115,0.0018,0.105,0.6782,0.041,0.3225,0.313,1920
0.935,0.728,0.317,0.0032,0.19,0.6992,0.0597,0.4334,0.829,1920
0.98,0.628,0.208,0.938,0.14,0.653,0.0558,0.5495,0.44,1920
0.563,0.837,0.267,0.0,0.267,0.6745,0.324,0.3922,0.843,1920
0.982,0.665,0.366,0.666,0.0763,0.7977,0.212,0.7528,0.854,1920
0.981,0.479,0.208,0.864,0.0912,0.6697,0.0544,0.4686,0.603,1920
0.993,0.634,0.131,0.84,0.165,0.6181,0.0403,0.3901,0.558,1920
0.987,0.495,0.144,0.857,0.103,0.6415,0.0428,0.3876,0.316,1920
0.982,0.541,0.247,0.868,0.131,0.6375,0.0432,0.4575,0.812,1920
0.968,0.576,0.234,0.646,0.0829,0.759,0.0537,0.3401,0.322,1920
0.991,0.649,0.0709,0.863,0.139,0.6249,0.0478,0.456,0.201,1920
0.95,0.62,0.118,0.119,0.223,0.6448,0.0485,0.5009,0.649,1920
0.969,0.427,0.141,0.933,0.171,0.63,0.101,0.3374,0.485,1920
0.996,0.61,0.215,0.892,0.16,0.7225,0.363,0.7377,0.818,1920
0.9,0.75,0.139,0.0001,0.242,0.6435,0.0609,0.6185,0.713,1920
0.996,0.676,0.0337,0.74,0.114,0.6291,0.054,0.4686,0.551,1920
0.957,0.802,0.148,0.0485,0.205,0.6621,0.0581,0.3939,0.644,1920
0.959,0.677,0.493,0.82,0.757,0.7975,0.131,0.4276,0.963,1920
0.995,0.614,0.196,0.892,0.0526,0.7201,0.427,0.824,0.899,1920
0.869,0.755,0.408,0.82,0.0839,0.7962,0.0598,0.3948,0.904,1920
0.921,0.636,0.468,0.811,0.0726,0.7405,0.0575,0.45,0.922,1920
0.817,0.741,0.309,0.0211,0.163,0.6852,0.119,0.4758,0.749,1920
0.931,0.791,0.401,0.567,0.193,0.7786,0.0864,0.4408,0.928,1920
0.971,0.58,0.34,0.34,0.151,0.8099,0.176,0.7381,0.923,1920
0.896,0.791,0.341,0.491,0.119,0.7283,0.0451,0.4318,0.953,1920
0.958,0.673,0.485,0.699,0.85,0.7924,0.133,0.421,0.961,1920
0.794,0.65,0.0744,0.785,0.083,0.6187,0.03,0.4089,0.435,1920
0.926,0.703,0.285,0.0093,0.163,0.6856,0.0631,0.5489,0.836,1920
0.97,0.616,0.2,0.537,0.445,0.7875,0.0578,0.3693,0.62,1920
0.811,0.762,0.307,0.0004,0.669,0.6849,0.104,0.4458,0.834,1920
0.724,0.69,0.136,0.0001,0.371,0.6353,0.254,0.5504,0.599,1920
0.945,0.787,0.3,0.855,0.0866,0.6825,0.0466,0.369,0.762,1920
0.907,0.637,0.0602,0.0007,0.115,0.6347,0.185,0.386,0.457,1920
0.914,0.682,0.252,0.155,0.0971,0.6336,0.0989,0.4534,0.774,1920
0.943,0.709,0.193,0.828,0.0721,0.8051,0.0698,0.4274,0.716,1920
0.994,0.712,0.331,0.0274,0.112,0.7827,0.0686,0.4024,0.707,1920
0.996,0.568,0.157,0.923,0.137,0.6392,0.0439,0.2998,0.531,1920
0.992,0.819,0.366,0.048,0.0995,0.7947,0.0846,0.4364,0.943,1920
0.912,0.668,0.22,0.0205,0.219,0.6867,0.0639,0.61,0.786,1920
0.911,0.606,0.364,0.0005,0.0959,0.7588,0.0927,0.4233,0.827,1920
0.905,0.712,0.197,0.0,0.133,0.7842,0.0475,0.4782,0.589,1920
0.922,0.683,0.254,0.851,0.067,0.7732,0.337,0.5841,0.841,1920
0.942,0.62,0.23,0.1,0.139,0.7851,0.0849,0.4365,0.9,1920
0.917,0.737,0.251,0.67,0.1,0.8033,0.208,0.4835,0.925,1920
0.988,0.525,0.302,0.78,0.17,0.6583,0.0419,0.4965,0.89,1920
0.962,0.74,0.28,0.0343,0.498,0.7125,0.0693,0.3729,0.756,1920
0.843,0.765,0.202,0.003,0.11,0.6339,0.0875,0.3158,0.808,1920
0.76,0.762,0.347,0.403,0.0821,0.7006,0.0681,0.3733,0.777,1920
0.852,0.739,0.43,0.84,0.0737,0.8046,0.0543,0.3917,0.914,1920
0.78,0.666,0.304,0.25,0.03,0.6677,0.133,0.4394,0.88,1920
0.986,0.749,0.218,0.842,0.754,0.7998,0.082,0.4646,0.693,1920
0.96,0.62,0.14,0.707,0.0515,0.6561,0.0572,0.5915,0.736,1920
0.872,0.759,0.244,0.0042,0.0469,0.7558,0.111,0.4674,0.503,1920
0.99,0.709,0.208,0.796,0.0831,0.7479,0.0828,0.5418,0.819,1920
0.991,0.779,0.452,0.818,0.0828,0.7775,0.0504,0.513,0.964,1920
0.986,0.688,0.308,0.898,0.133,0.766,0.0402,0.54,0.497,1920
0.996,0.392,0.29,0.958,0.112,0.6378,0.0348,0.7171,0.485,1920
0.969,0.487,0.476,0.0,0.398,0.8555,0.031,0.4701,0.681,1920
0.979,0.683,0.31,0.818,0.114,0.7476,0.0494,0.5926,0.562,1920
0.976,0.742,0.482,0.859,0.276,0.7832,0.0351,0.436,0.935,1920
0.986,0.661,0.108,0.696,0.178,0.6161,0.0419,0.4365,0.678,1920
0.993,0.672,0.217,0.926,0.0943,0.6982,0.0455,0.5257,0.736,1920
0.994,0.743,0.331,0.409,0.0868,0.7596,0.0879,0.3844,0.744,1920
0.996,0.767,0.386,0.904,0.233,0.7929,0.0488,0.4532,0.864,1920
0.991,0.635,0.309,0.917,0.161,0.7121,0.0588,0.837,0.892,1920
0.989,0.607,0.366,0.894,0.151,0.7215,0.041,0.6109,0.89,1920
0.989,0.615,0.479,0.909,0.156,0.7629,0.0373,0.4052,0.96,1920
0.993,0.67,0.279,0.0284,0.174,0.756,0.0641,0.3162,0.675,1920
0.99,0.526,0.267,0.125,0.376,0.7236,0.0523,0.5314,0.654,1920
0.991,0.598,0.253,0.0,0.0889,0.7051,0.0344,0.5194,0.731,1920
0.986,0.617,0.301,0.862,0.0858,0.7428,0.103,0.6815,0.713,1920
0.986,0.743,0.228,0.783,0.262,0.7502,0.0457,0.5792,0.693,1920
0.995,0.815,0.201,0.0177,0.102,0.7153,0.0442,0.447,0.822,1920
0.994,0.668,0.403,0.764,0.108,0.8135,0.0347,0.4531,0.716,1920
0.991,0.663,0.256,0.533,0.0739,0.7522,0.0497,0.5203,0.424,1920
0.978,0.741,0.404,0.105,0.104,0.7488,0.0765,0.371,0.771,1920
0.996,0.715,0.309,0.915,0.129,0.7888,0.0501,0.3831,0.851,1920
0.989,0.758,0.378,0.0434,0.112,0.7658,0.0409,0.4281,0.845,1920
0.951,0.719,0.607,0.0048,0.103,0.6643,0.256,0.4902,0.633,1920
0.994,0.711,0.244,0.0462,0.124,0.7184,0.106,0.8446,0.878,1920
0.978,0.407,0.141,0.0,0.161,0.6826,0.0696,0.2657,0.326,1920
0.987,0.848,0.26,0.0,0.109,0.7399,0.194,0.4373,0.846,1920
0.994,0.764,0.356,0.947,0.214,0.7989,0.0382,0.4154,0.822,1920
0.957,0.67,0.652,0.0,0.0919,0.8685,0.0266,0.5841,0.644,1920
0.91,0.647,0.675,0.0,0.262,0.8929,0.0249,0.3738,0.661,1920
0.877,0.592,0.55,0.0,0.255,0.8773,0.026,0.5715,0.761,1920
0.941,0.57,0.718,0.0,0.309,0.8785,0.0295,0.3231,0.565,1920
0.953,0.447,0.602,0.0004,0.0923,0.8971,0.0277,0.3327,0.621,1920
0.972,0.664,0.543,0.0,0.32,0.8624,0.0374,0.4516,0.473,1920
0.995,0.675,0.364,0.434,0.251,0.8045,0.0449,0.4913,0.578,1920
0.888,0.551,0.552,0.0,0.146,0.8812,0.0291,0.7081,0.811,1920
0.994,0.718,0.367,0.436,0.0999,0.8326,0.0383,0.4649,0.89,1920
0.995,0.437,0.271,0.866,0.114,0.6984,0.114,0.8597,0.845,1920
0.0166,0.425,0.585,0.0015,0.0735,0.7865,0.0321,0.6905,0.61,1920
0.992,0.653,0.186,0.908,0.113,0.672,0.0613,0.4729,0.821,1920
0.0965,0.551,0.7,0.0,0.273,0.7329,0.0504,0.5215,0.52,1920
0.995,0.899,0.262,0.374,0.206,0.7821,0.247,0.4606,0.693,1920
0.905,0.34,0.213,0.0,0.0574,0.743,0.0407,0.3702,0.241,1920
0.995,0.771,0.0677,0.899,0.11,0.4664,0.0842,0.4627,0.969,1920
0.946,0.635,0.528,0.0051,0.313,0.7633,0.271,0.6904,0.803,1920
0.994,0.758,0.247,0.914,0.146,0.7637,0.0549,0.4942,0.708,1920
0.96,0.483,0.393,0.0,0.135,0.701,0.108,0.3833,0.671,1920
0.988,0.497,0.327,0.947,0.106,0.6769,0.0947,0.2889,0.892,1920
0.972,0.664,0.543,0.0,0.32,0.8624,0.0374,0.4516,0.473,1920
0.991,0.469,0.285,0.0003,0.136,0.7618,0.194,0.7281,0.84,1920
